"ID" "RESPOND" "AGE" "INCOME" "SEX" "MARRIED" "FICO" "OWNHOME" "LOC" "CLIMATE" "BUY6" "BUY12" "BUY18" "VALUE24" "ORGSRC" "DISCBUY" "RETURN24" "COA6" "C1" "C2" "C3" "C4" "C5" "C6" "C7" "PURCHTOT"
"872606355" 0 41 69 "M" 1 721 1 "F" "20" 0 0 0 68 "D" 0 0 0 0 0 0 0 0 0 0 0
"873365300" 0 53 41 "F" 1 691 0 "F" "20" 0 1 1 509 "P" 0 0 0 0 0 0 0 0 0 0 0
"873703736" 0 31 60 "M" 1 726 0 "F" "20" 0 0 0 97 "D" 1 0 0 0 0 0 0 0 0 0 0
"873982422" 0 47 32 "M" 0 697 0 "F" "20" 0 0 0 95 "R" 0 0 0 0 0 0 0 0 0 0 0
"874377576" 0 NA NA "" NA 705 NA "F" "20" 0 0 1 267 "D" 0 0 1 0 0 0 0 0 0 0 0
"874496198" 0 48 56 "M" 1 644 1 "F" "20" 0 0 0 190 "C" 0 1 0 0 0 0 0 0 0 0 0
"875037667" 1 50 57 "F" 1 668 0 "F" "20" 0 0 0 224 "P" 1 0 0 0 18 0 0 0 23 0 41
"875142101" 0 43 62 "M" 0 629 1 "F" "20" 0 1 1 232 "" 0 0 0 0 0 0 0 0 0 0 0
"875744454" 0 41 46 "M" 1 701 0 "F" "20" 0 0 0 219 "D" 0 0 0 0 0 0 0 0 0 0 0
"875885941" 1 42 57 "M" 1 711 1 "F" "20" 0 0 0 80 "D" 0 0 0 0 0 0 0 0 26 0 26
"880197842" 0 55 63 "M" 1 758 1 "F" "20" 1 1 1 445 "R" 0 0 0 0 0 0 0 0 0 0 0
"880766151" 0 43 28 "F" 0 715 0 "F" "20" 0 0 0 144 "D" 0 1 0 0 0 0 0 0 0 0 0
"881592913" 0 50 64 "M" 1 715 1 "F" "20" 0 0 0 206 "C" 1 1 0 0 0 0 0 0 0 0 0
"881814077" 0 42 66 "M" 1 722 1 "F" "20" 0 0 0 140 "U" 0 0 1 0 0 0 0 0 0 0 0
"883070890" 0 40 61 "F" 0 748 1 "F" "20" 0 0 0 130 "C" 0 0 0 0 0 0 0 0 0 0 0
"883276039" 0 40 58 "F" 1 730 1 "F" "20" 0 0 0 135 "P" 0 0 0 0 0 0 0 0 0 0 0
"883527170" 0 68 35 "F" 1 718 1 "F" "20" 0 0 0 92 "C" 0 0 0 0 0 0 0 0 0 0 0
"883614776" 0 47 47 "F" 1 670 0 "F" "20" 0 1 1 462 "R" 1 0 0 0 0 0 0 0 0 0 0
"883832171" 0 56 41 "F" 1 680 1 "F" "20" 0 0 0 88 "" 1 1 0 0 0 0 0 0 0 0 0
"883886774" 0 34 48 "F" 0 676 0 "F" "20" 0 0 0 472 "R" 0 0 0 0 0 0 0 0 0 0 0
"883960074" 0 51 39 "M" 1 714 1 "F" "20" 0 0 0 165 "O" 0 0 0 0 0 0 0 0 0 0 0
"883963973" 0 48 68 "F" 1 719 0 "F" "20" 0 0 0 194 "D" 1 0 0 0 0 0 0 0 0 0 0
"884064106" 0 54 73 "M" 0 694 1 "F" "20" 0 0 0 135 "C" 0 0 0 0 0 0 0 0 0 0 0
"884329532" 1 46 60 "M" 1 681 1 "F" "20" 0 0 0 183 "P" 1 0 0 0 12 0 0 0 39 0 51
"884542263" 0 38 28 "F" 0 730 1 "F" "20" 1 1 1 162 "U" 1 0 0 0 0 0 0 0 0 0 0
"884679777" 0 37 46 "M" 0 727 0 "F" "20" 0 0 0 136 "U" 0 1 0 0 0 0 0 0 0 0 0
"885249590" 0 49 44 "M" 1 719 1 "F" "20" 0 0 0 249 "U" 0 0 0 0 0 0 0 0 0 0 0
"885772402" 0 30 23 "M" 0 729 0 "F" "20" 0 0 0 81 "D" 0 0 0 0 0 0 0 0 0 0 0
"886**2604" 0 49 24 "F" 1 704 1 "F" "20" 0 0 0 94 "P" 0 0 0 0 0 0 0 0 0 0 0
"886760810" 0 45 50 "M" 0 700 0 "F" "20" 0 0 0 71 "O" 0 0 0 0 0 0 0 0 0 0 0
"887090958" 0 49 40 "F" 0 675 0 "F" "20" 0 0 1 379 "O" 1 0 0 0 0 0 0 0 0 0 0
"887274309" 0 37 56 "F" 0 666 0 "F" "20" 0 0 0 186 "C" 0 0 0 0 0 0 0 0 0 0 0
"887897630" 0 36 63 "M" 0 729 0 "F" "20" 1 1 1 124 "O" 0 0 1 0 0 0 0 0 0 0 0
"888256256" 0 51 67 "M" 1 674 1 "F" "20" 0 0 0 257 "U" 0 0 0 0 0 0 0 0 0 0 0
"888295523" 0 39 65 "F" 0 686 1 "F" "20" 0 0 0 193 "O" 0 0 0 0 0 0 0 0 0 0 0
"888669672" 0 47 60 "M" 0 737 1 "F" "20" 0 0 0 218 "C" 1 0 0 0 0 0 0 0 0 0 0
"888709166" 0 47 64 "M" 1 722 1 "F" "20" 0 0 0 167 "C" 0 0 0 0 0 0 0 0 0 0 0
"890721672" 1 29 58 "F" 0 717 1 "F" "20" 0 0 0 185 "R" 0 0 0 0 0 12 19 0 21 0 52
"891628393" 1 28 58 "M" 1 688 0 "F" "20" 1 1 2 954 "" 0 0 0 0 0 8 0 0 136 14 158
"891685252" 0 40 24 "F" 1 723 1 "F" "20" 0 0 0 166 "P" 0 0 0 0 0 0 0 0 0 0 0
"892028293" 0 35 32 "M" 0 724 0 "F" "20" 0 0 0 232 "C" 0 0 0 0 0 0 0 0 0 0 0
"893153772" 0 33 66 "M" 0 729 1 "F" "20" 0 0 0 203 "U" 0 0 0 0 0 0 0 0 0 0 0
"893826764" 0 55 59 "M" 1 761 1 "F" "20" 0 0 0 93 "P" 1 0 0 0 0 0 0 0 0 0 0
"894197618" 1 50 62 "F" 1 657 1 "F" "20" 1 1 2 709 "P" 1 1 0 0 45 0 0 0 45 0 90
"894671149" 0 45 39 "F" 1 729 0 "F" "20" 2 2 2 516 "O" 0 0 0 0 0 0 0 0 0 0 0
"894807494" 0 55 67 "M" 0 675 1 "F" "20" 0 0 0 157 "P" 0 0 0 0 0 0 0 0 0 0 0
"894870966" 0 48 36 "F" 1 754 0 "F" "20" 0 0 0 218 "D" 0 0 0 0 0 0 0 0 0 0 0
"895720061" 0 35 50 "F" 1 697 0 "F" "20" 0 1 1 365 "R" 0 0 0 0 0 0 0 0 0 0 0
"895919852" 0 39 46 "M" 0 707 0 "F" "20" 0 0 1 493 "U" 0 0 0 0 0 0 0 0 0 0 0
"896054366" 0 74 69 "M" 1 719 0 "F" "20" 0 0 0 168 "" 0 1 0 0 0 0 0 0 0 0 0
"896229350" 0 34 66 "M" 0 692 0 "F" "20" 0 0 0 111 "U" 0 0 0 0 0 0 0 0 0 0 0
"896621698" 0 41 27 "M" 1 701 0 "F" "20" 0 0 0 84 "D" 0 0 0 0 0 0 0 0 0 0 0
"896979941" 0 41 56 "F" 0 706 0 "F" "20" 1 1 1 751 "R" 0 0 0 0 0 0 0 0 0 0 0
"898283488" 1 35 78 "M" 1 732 1 "F" "20" 0 0 1 486 "P" 0 0 0 0 31 0 0 0 94 0 125
"898761749" 0 44 38 "F" 1 674 0 "F" "20" 0 0 1 515 "R" 1 0 0 0 0 0 0 0 0 0 0
"899427135" 0 32 68 "F" 0 693 0 "F" "20" 0 0 1 464 "O" 1 0 0 0 0 0 0 0 0 0 0
"900477881" 0 50 25 "F" 1 684 1 "F" "20" 0 0 0 114 "D" 1 0 0 0 0 0 0 0 0 0 0
"900509391" 0 50 41 "F" 1 700 0 "F" "20" 0 1 1 184 "D" 0 1 0 0 0 0 0 0 0 0 0
"900659486" 1 40 71 "M" 1 712 0 "F" "20" 0 0 0 135 "U" 0 1 0 0 24 0 0 0 70 0 94
"900760576" 0 48 25 "M" 1 631 0 "F" "20" 0 0 0 213 "C" 0 0 0 0 0 0 0 0 0 0 0
"902145333" 0 27 61 "F" 1 669 0 "F" "20" 0 0 0 67 "P" 0 0 0 0 0 0 0 0 0 0 0
"903977844" 0 37 58 "M" 0 707 1 "F" "20" 0 0 1 405 "C" 0 0 0 0 0 0 0 0 0 0 0
"904908269" 0 68 55 "M" 0 718 1 "F" "20" 0 0 0 258 "D" 1 0 0 0 0 0 0 0 0 0 0
"905098115" 0 42 44 "M" 0 643 0 "F" "20" 0 0 0 154 "R" 0 0 0 0 0 0 0 0 0 0 0
"905385581" 0 39 38 "F" 0 702 0 "F" "20" 0 0 1 414 "P" 0 0 0 0 0 0 0 0 0 0 0
"906115510" 0 50 24 "F" 1 724 1 "F" "20" 0 0 0 372 "U" 0 0 0 0 0 0 0 0 0 0 0
"907100493" 0 46 38 "F" 1 800 0 "F" "20" 1 1 2 256 "U" 0 0 0 0 0 0 0 0 0 0 0
"907448981" 0 50 30 "F" 1 736 0 "F" "20" 0 0 0 75 "O" 0 0 0 0 0 0 0 0 0 0 0
"907463638" 0 49 63 "F" 1 694 1 "F" "20" 0 0 0 219 "O" 1 0 0 0 0 0 0 0 0 0 0
"907659205" 0 50 56 "F" 1 675 1 "F" "20" 0 0 0 112 "" 0 0 0 0 0 0 0 0 0 0 0
"907681289" 0 32 23 "F" 0 681 1 "F" "20" 0 0 1 486 "P" 1 0 0 0 0 0 0 0 0 0 0
"907739818" 0 41 60 "M" 1 681 1 "F" "20" 0 0 0 214 "U" 0 0 0 0 0 0 0 0 0 0 0
"908049000" 0 34 43 "M" 0 626 0 "F" "20" 0 0 0 180 "O" 0 0 0 0 0 0 0 0 0 0 0
"908247129" 0 53 33 "F" 1 741 0 "F" "20" 1 1 1 488 "D" 0 0 0 0 0 0 0 0 0 0 0
"908583387" 0 32 29 "F" 1 621 1 "F" "20" 0 0 0 123 "P" 1 0 0 0 0 0 0 0 0 0 0
"908780290" 0 48 69 "M" 1 620 0 "F" "20" 0 0 0 156 "O" 1 0 0 0 0 0 0 0 0 0 0
"908869947" 0 41 70 "M" 1 736 1 "F" "20" 1 1 1 423 "R" 0 0 1 0 0 0 0 0 0 0 0
"910076714" 0 41 27 "F" 0 707 1 "F" "20" 0 0 0 333 "D" 1 1 0 0 0 0 0 0 0 0 0
"910433545" 0 47 61 "M" 1 698 1 "F" "20" 0 0 0 177 "U" 1 0 0 0 0 0 0 0 0 0 0
"910502351" 0 47 60 "M" 1 746 1 "F" "20" 0 0 0 194 "C" 0 1 0 0 0 0 0 0 0 0 0
"911878926" 0 44 57 "M" 1 685 1 "F" "20" 0 0 0 256 "P" 1 1 0 0 0 0 0 0 0 0 0
"912067076" 0 34 46 "M" 0 725 0 "F" "20" 0 0 0 248 "O" 0 0 0 0 0 0 0 0 0 0 0
"912565909" 0 43 61 "M" 1 726 1 "F" "20" 0 0 0 97 "P" 0 0 0 0 0 0 0 0 0 0 0
"912598625" 0 35 63 "F" 0 713 1 "F" "20" 0 1 1 477 "U" 0 0 0 0 0 0 0 0 0 0 0
"913493715" 0 40 64 "M" 1 742 1 "F" "20" 0 0 0 171 "P" 0 0 0 0 0 0 0 0 0 0 0
"914074518" 0 51 54 "M" 1 681 0 "F" "20" 0 1 1 356 "P" 0 0 0 0 0 0 0 0 0 0 0
"914866196" 0 42 58 "M" 1 693 1 "F" "20" 0 0 0 179 "O" 0 0 0 0 0 0 0 0 0 0 0
"914929148" 0 29 67 "M" 0 735 1 "F" "20" 1 1 1 474 "C" 1 0 0 0 0 0 0 0 0 0 0
"915082934" 0 44 71 "M" 0 735 0 "F" "20" 0 0 0 256 "R" 0 0 0 0 0 0 0 0 0 0 0
"915257746" 0 44 58 "F" 1 687 1 "F" "20" 0 0 0 235 "P" 0 0 0 0 0 0 0 0 0 0 0
"915669635" 0 49 62 "M" 1 714 1 "F" "20" 0 0 0 146 "P" 0 0 0 0 0 0 0 0 0 0 0
"915858918" 0 46 60 "M" 0 683 1 "F" "20" 0 0 0 178 "P" 0 1 0 0 0 0 0 0 0 0 0
"915880268" 0 31 45 "F" 0 705 1 "F" "20" 0 0 1 208 "O" 0 0 0 0 0 0 0 0 0 0 0
"916499452" 0 32 46 "M" 0 690 0 "F" "20" 0 1 1 128 "D" 0 0 0 0 0 0 0 0 0 0 0
"916799189" 0 38 34 "F" 0 727 0 "F" "20" 0 0 0 131 "R" 0 0 0 0 0 0 0 0 0 0 0
"916976019" 0 59 58 "M" 1 695 1 "F" "20" 0 0 0 381 "U" 0 1 0 0 0 0 0 0 0 0 0
"917735830" 1 44 69 "F" 1 684 0 "F" "20" 0 1 1 189 "C" 1 0 0 0 16 0 0 0 18 0 34
"917966278" 0 35 58 "M" 0 698 1 "F" "20" 0 0 1 304 "O" 0 0 0 0 0 0 0 0 0 0 0
"918401199" 0 43 39 "F" 1 700 0 "F" "20" 0 0 0 391 "U" 0 0 0 0 0 0 0 0 0 0 0
"918606909" 0 45 60 "F" 1 718 1 "F" "20" 1 1 1 148 "C" 1 0 0 0 0 0 0 0 0 0 0
"919113979" 0 46 64 "F" 1 702 1 "F" "20" 0 0 0 149 "" 0 0 0 0 0 0 0 0 0 0 0
"919127948" 0 55 45 "F" 1 674 0 "F" "20" 0 0 0 93 "O" 0 0 0 0 0 0 0 0 0 0 0
"919199639" 0 45 62 "F" 1 656 1 "F" "20" 1 2 3 726 "D" 0 0 0 0 0 0 0 0 0 0 0
"919209422" 0 53 32 "M" 0 737 0 "F" "20" 0 0 0 127 "P" 0 1 0 0 0 0 0 0 0 0 0
"919310163" 0 49 37 "F" 1 694 0 "F" "20" 0 1 1 165 "O" 0 0 0 0 0 0 0 0 0 0 0
"919502242" 0 22 21 "M" 0 691 0 "F" "20" 0 0 0 189 "R" 0 0 0 0 0 0 0 0 0 0 0
"920200414" 0 43 48 "M" 0 711 0 "F" "20" 0 0 0 218 "U" 0 0 0 0 0 0 0 0 0 0 0
"920234287" 0 45 62 "M" 0 743 1 "F" "20" 0 1 1 360 "O" 1 0 0 0 0 0 0 0 0 0 0
"920452356" 0 43 53 "F" 0 725 0 "F" "20" 0 0 0 164 "P" 1 0 0 0 0 0 0 0 0 0 0
"921395847" 0 46 36 "F" 1 746 0 "F" "20" 0 0 0 71 "O" 0 0 0 0 0 0 0 0 0 0 0
"921521646" 1 27 55 "F" 0 694 0 "F" "20" 0 0 1 256 "P" 0 0 0 0 0 13 24 0 22 0 59
"922283643" 0 52 18 "M" 1 666 0 "F" "20" 1 1 1 234 "C" 0 0 0 0 0 0 0 0 0 0 0
"922334560" 0 32 62 "M" 0 661 1 "F" "20" 0 0 0 251 "D" 0 0 0 0 0 0 0 0 0 0 0
"922340820" 0 44 63 "M" 0 675 1 "F" "20" 0 0 0 247 "O" 1 0 0 0 0 0 0 0 0 0 0
"922636298" 0 39 62 "M" 0 678 1 "F" "20" 0 0 0 205 "P" 1 0 0 0 0 0 0 0 0 0 0
"922764119" 0 46 24 "M" 1 680 0 "F" "20" 0 0 0 126 "R" 0 0 0 0 0 0 0 0 0 0 0
"922909520" 0 28 59 "M" 1 684 1 "F" "20" 0 0 0 278 "U" 0 0 0 0 0 0 0 0 0 0 0
"923408716" 0 32 61 "M" 0 635 1 "F" "20" 0 0 0 417 "O" 0 0 0 0 0 0 0 0 0 0 0
"923849738" 0 50 55 "F" 1 701 0 "F" "20" 0 0 0 134 "" 0 0 0 0 0 0 0 0 0 0 0
"923903200" 0 40 22 "F" 0 763 1 "F" "20" 0 0 0 168 "U" 0 0 0 0 0 0 0 0 0 0 0
"924101438" 0 48 59 "F" 1 680 1 "F" "20" 0 0 0 212 "U" 0 0 0 0 0 0 0 0 0 0 0
"924190632" 0 44 63 "F" 1 721 1 "F" "20" 0 0 0 149 "U" 1 0 0 0 0 0 0 0 0 0 0
"924516870" 0 27 60 "M" 1 732 0 "F" "20" 0 0 0 126 "R" 0 0 0 0 0 0 0 0 0 0 0
"925014699" 0 46 28 "F" 1 700 0 "F" "20" 1 1 1 125 "C" 1 0 0 0 0 0 0 0 0 0 0
"925523499" 0 42 38 "F" 0 707 0 "F" "20" 0 0 0 225 "U" 0 0 0 0 0 0 0 0 0 0 0
"926088196" 0 52 61 "F" 0 626 1 "F" "20" 0 0 0 211 "O" 0 0 0 0 0 0 0 0 0 0 0
"926445690" 0 42 66 "M" 0 702 1 "F" "20" 0 0 0 226 "U" 0 0 0 0 0 0 0 0 0 0 0
"926889208" 0 55 61 "M" 1 668 0 "F" "20" 0 0 0 104 "O" 1 0 0 0 0 0 0 0 0 0 0
"927210243" 0 44 48 "F" 1 692 0 "F" "20" 0 0 1 381 "C" 1 0 0 0 0 0 0 0 0 0 0
"927620996" 0 28 63 "F" 0 715 1 "F" "20" 1 1 1 318 "D" 0 0 0 0 0 0 0 0 0 0 0
"927628124" 0 46 67 "M" 1 681 1 "F" "20" 0 0 1 352 "U" 0 0 0 0 0 0 0 0 0 0 0
"927666879" 0 53 74 "M" 0 674 1 "F" "20" 0 0 0 140 "R" 0 0 0 0 0 0 0 0 0 0 0
"927706640" 0 47 51 "M" 0 716 0 "F" "20" 0 0 0 239 "C" 0 0 0 0 0 0 0 0 0 0 0
"927921896" 0 66 52 "M" 1 668 1 "F" "20" 0 0 0 121 "I" 0 0 0 0 0 0 0 0 0 0 0
"928831562" 1 50 69 "M" 1 697 0 "F" "20" 1 1 2 624 "R" 0 0 0 0 25 0 0 0 56 0 81
"929791489" 0 35 41 "F" 0 711 0 "F" "20" 0 0 0 135 "U" 1 0 0 0 0 0 0 0 0 0 0
"930211277" 0 49 60 "M" 1 699 1 "F" "20" 0 0 0 78 "R" 1 0 0 0 0 0 0 0 0 0 0
"930399489" 1 42 38 "M" 1 687 0 "F" "20" 0 0 0 181 "O" 1 0 0 0 0 0 0 0 74 10 84
"931162937" 0 43 55 "F" 1 668 1 "F" "20" 0 0 0 204 "R" 0 0 0 0 0 0 0 0 0 0 0
"932187225" 0 45 31 "F" 0 694 0 "F" "20" 0 0 0 175 "O" 1 0 0 0 0 0 0 0 0 0 0
"932219595" 0 36 31 "F" 0 681 0 "F" "20" 1 1 1 467 "P" 0 0 0 0 0 0 0 0 0 0 0
"932324701" 0 38 29 "F" 0 632 0 "F" "20" 0 0 1 446 "P" 0 0 0 0 0 0 0 0 0 0 0
"933125978" 0 21 30 "F" 0 692 0 "F" "20" 0 0 0 208 "P" 0 0 0 0 0 0 0 0 0 0 0
"933872572" 0 38 42 "F" 0 719 0 "F" "20" 0 0 0 237 "P" 1 0 0 0 0 0 0 0 0 0 0
"934184052" 0 44 49 "M" 1 689 0 "F" "20" 0 0 0 115 "C" 1 0 0 0 0 0 0 0 0 0 0
"934293134" 0 26 18 "M" 0 647 1 "F" "20" 0 0 0 146 "R" 0 0 0 0 0 0 0 0 0 0 0
"935188797" 0 32 60 "F" 0 675 1 "F" "20" 1 1 1 200 "D" 0 1 0 0 0 0 0 0 0 0 0
"935432559" 0 64 36 "M" 1 717 1 "F" "20" 0 0 1 137 "C" 0 0 0 0 0 0 0 0 0 0 0
"935516262" 0 41 62 "M" 0 727 1 "F" "20" 0 0 0 177 "C" 0 0 0 0 0 0 0 0 0 0 0
"935845989" 0 58 67 "M" 1 723 0 "F" "20" 0 0 0 210 "D" 0 0 0 0 0 0 0 0 0 0 0
"935894116" 0 49 61 "F" 1 711 0 "F" "20" 0 0 0 248 "U" 0 0 0 0 0 0 0 0 0 0 0
"935923634" 0 50 31 "M" 0 665 0 "F" "20" 0 0 0 62 "O" 0 0 0 0 0 0 0 0 0 0 0
"936249106" 0 57 24 "F" 1 664 1 "F" "20" 0 0 0 212 "R" 0 0 0 0 0 0 0 0 0 0 0
"936300728" 0 35 32 "F" 0 696 0 "F" "20" 0 0 0 145 "D" 0 0 0 0 0 0 0 0 0 0 0
"936335416" 0 38 32 "F" 0 723 0 "F" "20" 0 0 0 85 "D" 0 0 0 0 0 0 0 0 0 0 0
"938086672" 0 35 60 "M" 0 691 1 "F" "20" 0 0 0 97 "O" 1 0 0 0 0 0 0 0 0 0 0
"938098810" 0 52 41 "F" 0 724 0 "F" "20" 0 0 0 70 "" 0 0 0 0 0 0 0 0 0 0 0
"938342712" 0 52 61 "M" 1 690 0 "F" "20" 1 1 1 272 "U" 1 0 0 0 0 0 0 0 0 0 0
"938910856" 0 43 50 "F" 1 717 0 "F" "20" 1 1 1 418 "P" 0 0 0 0 0 0 0 0 0 0 0
"938955184" 0 41 29 "F" 1 648 1 "F" "20" 0 0 0 196 "O" 1 0 0 0 0 0 0 0 0 0 0
"939281813" 0 36 57 "M" 1 687 0 "F" "20" 0 1 1 189 "R" 0 0 0 0 0 0 0 0 0 0 0
"939742789" 0 52 70 "M" 1 699 1 "F" "20" 0 0 0 106 "D" 1 0 0 0 0 0 0 0 0 0 0
"940409550" 0 73 79 "M" 1 721 0 "F" "20" 0 0 0 90 "D" 1 0 0 0 0 0 0 0 0 0 0
"940693109" 0 40 58 "M" 1 752 1 "F" "20" 0 1 1 495 "D" 1 0 0 0 0 0 0 0 0 0 0
"941057193" 0 35 35 "F" 0 714 1 "F" "20" 0 0 0 255 "U" 0 0 0 0 0 0 0 0 0 0 0
"941942826" 0 36 69 "M" 0 720 1 "F" "20" 0 0 0 220 "C" 1 0 0 0 0 0 0 0 0 0 0
"941953741" 0 46 68 "M" 0 659 0 "F" "20" 0 0 0 212 "" 0 0 0 0 0 0 0 0 0 0 0
"942934541" 0 45 66 "M" 1 723 1 "F" "20" 0 0 0 256 "O" 0 0 0 0 0 0 0 0 0 0 0
"943076416" 0 34 60 "F" 1 651 0 "F" "20" 0 0 0 224 "D" 0 0 0 0 0 0 0 0 0 0 0
"943139752" 0 63 65 "M" 1 699 1 "F" "20" 0 0 0 198 "C" 0 0 0 0 0 0 0 0 0 0 0
"943175010" 0 46 63 "M" 1 748 1 "F" "20" 0 0 0 124 "D" 1 0 0 0 0 0 0 0 0 0 0
"943240702" 0 24 22 "F" 0 642 0 "F" "20" 0 0 0 87 "C" 1 0 1 0 0 0 0 0 0 0 0
"943281892" 0 32 52 "F" 0 695 0 "F" "20" 0 0 0 176 "D" 0 0 0 0 0 0 0 0 0 0 0
"943694681" 0 41 44 "M" 1 699 0 "F" "20" 0 1 1 207 "O" 0 0 0 0 0 0 0 0 0 0 0
"943837797" 0 54 34 "F" 1 717 0 "F" "20" 0 0 0 72 "R" 0 0 0 0 0 0 0 0 0 0 0
"944663288" 0 41 63 "M" 1 729 1 "F" "20" 0 0 1 175 "O" 1 0 0 0 0 0 0 0 0 0 0
"944755534" 0 NA NA "" NA 717 NA "F" "20" 0 1 1 178 "P" 0 0 0 0 0 0 0 0 0 0 0
"945539015" 0 44 17 "M" 1 666 0 "F" "20" 0 0 0 134 "P" 1 0 0 0 0 0 0 0 0 0 0
"945553895" 0 36 31 "F" 0 723 0 "F" "20" 0 0 1 226 "D" 1 0 0 0 0 0 0 0 0 0 0
"945934107" 0 35 61 "M" 0 674 1 "F" "20" 0 0 0 149 "C" 1 0 0 0 0 0 0 0 0 0 0
"946569124" 0 50 48 "M" 0 698 0 "F" "20" 0 0 0 339 "C" 0 1 0 0 0 0 0 0 0 0 0
"946906925" 0 48 54 "F" 1 700 0 "F" "20" 0 0 0 343 "P" 1 0 0 0 0 0 0 0 0 0 0
"948019537" 0 34 21 "F" 0 695 0 "F" "20" 0 0 0 368 "" 1 0 0 0 0 0 0 0 0 0 0
"948133341" 1 25 62 "M" 1 636 0 "F" "20" 1 1 1 302 "U" 0 1 0 0 0 0 0 0 26 0 26
"948179179" 0 41 57 "M" 1 666 1 "F" "20" 0 0 0 79 "C" 0 0 0 0 0 0 0 0 0 0 0
"948369930" 0 36 64 "M" 0 686 1 "F" "20" 0 0 0 192 "" 0 0 0 0 0 0 0 0 0 0 0
"949052614" 0 35 21 "M" 0 718 0 "F" "20" 0 1 1 297 "" 0 0 0 0 0 0 0 0 0 0 0
"950251306" 0 43 50 "M" 0 685 0 "F" "20" 0 0 0 236 "U" 0 0 0 0 0 0 0 0 0 0 0
"952848352" 0 60 23 "M" 1 680 1 "F" "20" 0 1 1 423 "O" 0 0 0 0 0 0 0 0 0 0 0
"952862082" 0 68 17 "M" 0 675 1 "F" "20" 0 0 0 160 "O" 0 0 0 0 0 0 0 0 0 0 0
"952921524" 0 51 61 "F" 1 743 1 "F" "20" 0 0 0 353 "" 0 0 0 0 0 0 0 0 0 0 0
"953129775" 0 34 61 "M" 0 709 1 "F" "20" 0 0 0 234 "D" 0 0 0 0 0 0 0 0 0 0 0
"953657541" 0 19 60 "M" 0 673 0 "F" "20" 0 0 0 251 "R" 0 0 0 0 0 0 0 0 0 0 0
"953777080" 0 40 44 "M" 1 643 0 "F" "20" 1 1 1 245 "D" 0 0 0 0 0 0 0 0 0 0 0
"953962431" 0 39 20 "M" 0 650 0 "F" "20" 1 1 1 723 "D" 0 0 0 0 0 0 0 0 0 0 0
"954561378" 0 54 36 "F" 0 703 0 "F" "20" 0 0 0 227 "P" 0 0 0 0 0 0 0 0 0 0 0
"954776666" 0 48 29 "F" 1 709 0 "F" "20" 0 0 0 199 "P" 1 0 0 0 0 0 0 0 0 0 0
"955010973" 0 40 33 "M" 1 695 0 "F" "20" 0 0 0 157 "" 0 0 0 0 0 0 0 0 0 0 0
"955205683" 0 44 32 "F" 1 689 1 "F" "20" 0 0 0 223 "D" 0 0 0 0 0 0 0 0 0 0 0
"956604129" 0 62 60 "F" 1 699 1 "F" "20" 0 0 0 170 "P" 0 0 0 0 0 0 0 0 0 0 0
"957310026" 0 50 31 "F" 1 737 0 "F" "20" 1 1 2 408 "O" 1 0 0 0 0 0 0 0 0 0 0
"957975487" 0 42 61 "M" 0 685 1 "F" "20" 0 0 0 143 "R" 0 0 0 0 0 0 0 0 0 0 0
"958326486" 0 28 30 "F" 0 641 0 "F" "20" 0 0 0 64 "D" 0 0 0 0 0 0 0 0 0 0 0
"958348849" 0 49 59 "M" 1 664 1 "F" "20" 0 0 0 119 "P" 0 0 0 0 0 0 0 0 0 0 0
"959783530" 1 40 26 "F" 1 704 1 "F" "20" 0 0 0 207 "P" 0 0 0 0 0 41 59 23 37 0 160
"959796753" 0 39 53 "F" 0 707 0 "F" "20" 0 0 1 197 "" 0 1 1 0 0 0 0 0 0 0 0
"959805595" 0 56 37 "F" 0 694 0 "F" "20" 0 0 0 287 "U" 1 0 0 0 0 0 0 0 0 0 0
"960001975" 0 18 50 "M" 0 640 0 "F" "20" 0 0 0 175 "R" 0 0 0 0 0 0 0 0 0 0 0
"960649183" 0 50 60 "F" 0 745 1 "F" "20" 0 0 0 179 "C" 0 1 0 0 0 0 0 0 0 0 0
"960794414" 0 47 63 "F" 1 746 1 "F" "20" 0 0 0 246 "C" 0 0 0 0 0 0 0 0 0 0 0
"960904186" 0 44 48 "F" 1 694 0 "F" "20" 0 0 0 241 "" 1 0 0 0 0 0 0 0 0 0 0
"960982910" 0 56 60 "M" 1 667 1 "F" "20" 0 0 0 256 "P" 1 0 0 0 0 0 0 0 0 0 0
"962008431" 0 50 23 "F" 1 694 1 "F" "20" 0 1 1 329 "" 0 0 0 0 0 0 0 0 0 0 0
"962656597" 0 29 28 "M" 0 676 0 "F" "20" 0 0 0 451 "U" 0 0 0 0 0 0 0 0 0 0 0
"963491947" 0 40 60 "F" 1 649 1 "F" "20" 0 0 0 154 "O" 0 0 0 0 0 0 0 0 0 0 0
"963728283" 0 22 24 "F" 1 729 1 "F" "20" 0 0 0 218 "U" 0 0 0 0 0 0 0 0 0 0 0
"964063705" 0 45 25 "M" 1 696 0 "F" "20" 0 1 2 208 "C" 0 0 0 0 0 0 0 0 0 0 0
"964500152" 0 46 26 "F" 0 703 1 "F" "20" 1 1 1 530 "O" 0 0 0 0 0 0 0 0 0 0 0
"964732700" 0 45 40 "F" 1 644 0 "F" "20" 0 0 0 175 "O" 1 0 0 0 0 0 0 0 0 0 0
"964865121" 1 43 44 "M" 1 681 0 "F" "20" 0 1 1 156 "D" 0 0 0 0 0 0 0 0 44 0 44
